0	0	0
.0007419348	-4918794000000001e-20	227312e-10
.001809232	-.0007089969999999998	.00015379499999999997
.0019525900000000001	-.0017863089999999998	.00025329999999999976
.0015438200000000007	-.0028567799999999997	.00028940999999999993
.0008681299999999993	-.0037959600000000006	.0002803300000000001
7173999999999982e-20	-.004592860000000001	.0002430899999999992
-.0007716500000000002	-.005265359999999999	.00018886000000000076
-.0016241599999999997	-.00583532	.00012459999999999945
-.0024660000000000003	-.006322020000000001	54599999999998833e-21
-.0032872	-.006741219999999999	-1829999999999974e-20
